file,y_true,pca_score,pca_pred,knn_score,knn_pred,svm_score,svm_pred
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000048.wav,0,0.04267118,0,5.865004253387451,0,-0.7031827231324179,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000049.wav,0,0.054939408,0,9.489602279663085,0,0.02468535869638888,1
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000050.wav,0,0.040465288,0,7.526354122161865,0,-0.7672263289335124,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000051.wav,0,0.05014445,0,7.493050575256348,0,-1.2868883763313486,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000052.wav,0,0.059368573,0,8.564434337615968,0,-0.08496795387574174,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000053.wav,0,0.06585198,0,10.043834686279297,0,-1.0887062464265176,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000054.wav,0,0.0503768,0,6.843565464019775,0,-0.6337370911333284,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000055.wav,0,0.11986235,1,12.702147293090821,1,-0.8180170808484988,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000056.wav,0,0.08747554,1,7.39926929473877,0,-0.6752307868606895,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000057.wav,0,0.061968252,0,8.980994701385498,0,-0.885025035186576,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000058.wav,0,0.09945567,1,12.99506721496582,1,-0.06927437808922265,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000059.wav,0,0.03478174,0,8.008133697509766,0,-1.2124519998883407,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000060.wav,0,0.048876874,0,8.100597286224366,0,-1.4193947525217547,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000061.wav,0,0.090170965,1,10.711908912658691,0,-0.3947705630346503,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000062.wav,0,0.038398623,0,7.919279479980469,0,-1.2800278152020566,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000063.wav,0,0.05421229,0,10.053605079650879,0,-0.5183062109321748,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000064.wav,0,0.057233676,0,7.717281532287598,0,-0.9958421181792225,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000065.wav,0,0.07239758,0,7.462473678588867,0,-0.711623796025636,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000066.wav,0,0.040260628,0,7.373569774627685,0,-1.35112272635718,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000067.wav,0,0.04570634,0,7.971228885650635,0,-1.8262286682847053,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000068.wav,0,0.06431267,0,7.5712940216064455,0,-1.2426160734032434,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000069.wav,0,0.062334888,0,8.452829360961914,0,-0.818248745238904,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000070.wav,0,0.029724661,0,7.10482759475708,0,-1.140562774507674,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000071.wav,0,0.04980959,0,7.9112138748168945,0,-0.9998171549037984,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000072.wav,0,0.05107484,0,8.65487880706787,0,-1.2417788673305035,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000073.wav,0,0.044137426,0,6.941160583496094,0,-0.9384636313588715,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000074.wav,0,0.02898181,0,6.7135697364807125,0,-0.7740914277033326,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000075.wav,0,0.05623333,0,8.681529235839843,0,-0.8128347765137409,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000076.wav,0,0.038435157,0,7.140389156341553,0,-0.25823721959664425,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000077.wav,0,0.06008749,0,8.087502479553223,0,-0.6925354821177256,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000078.wav,0,0.04218405,0,7.298028755187988,0,-0.9565648478134552,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000079.wav,0,0.029876102,0,6.691725063323974,0,-0.4482268622827954,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000080.wav,0,0.04468013,0,7.32241849899292,0,-0.7147514969114308,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000081.wav,0,0.045111272,0,10.273433113098145,0,-1.198924010990301,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000082.wav,0,0.05938528,0,7.78268575668335,0,-1.261757679995462,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000083.wav,0,0.05650489,0,8.21158046722412,0,-0.8921528738140143,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000084.wav,0,0.060248807,0,8.399974536895751,0,-1.1297868170600385,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000085.wav,0,0.037169427,0,6.399225330352783,0,-0.8397347704211713,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000086.wav,0,0.031672575,0,6.920430755615234,0,-1.1034550009474007,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000087.wav,0,0.08382557,1,10.717630958557129,0,0.30308459351824046,1
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000088.wav,0,0.037326965,0,6.863960456848145,0,-1.0413213804612358,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000089.wav,0,0.071221314,0,8.064542198181153,0,-0.6349208451157802,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000090.wav,0,0.13613705,1,12.447875595092773,1,-0.6088617532454244,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000091.wav,0,0.057223376,0,10.804059028625488,0,-1.0255119659438305,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000092.wav,0,0.036151864,0,6.590643501281738,0,-1.2367499179215855,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000093.wav,0,0.054794762,0,8.96879539489746,0,0.11998286780970702,1
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000094.wav,0,0.045719124,0,9.118027687072754,0,-1.0630983726564356,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000095.wav,0,0.05928321,0,9.139682197570801,0,-0.9006569361292076,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000096.wav,0,0.36013895,1,13.31966781616211,1,0.5532477147143844,1
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000097.wav,0,0.03997915,0,7.30432710647583,0,-0.47370342373730434,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000098.wav,0,0.07639487,0,9.334246063232422,0,-0.7817650923370847,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000099.wav,0,0.062330958,0,9.88983154296875,0,-0.8288426621582072,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000100.wav,0,0.04297431,0,7.093506622314453,0,-0.6336518591289346,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000101.wav,0,0.035486657,0,6.440317916870117,0,-0.907026129910478,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000102.wav,0,0.045861848,0,7.383125591278076,0,-0.21650856960313014,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000103.wav,0,0.109930895,1,13.162007141113282,1,0.10528630460969124,1
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000104.wav,0,0.031763952,0,6.518787860870361,0,-1.320088000447309,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000105.wav,0,0.051315457,0,7.629750823974609,0,-0.9903514280984602,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000106.wav,0,0.082157075,1,9.930297088623046,0,-0.7054490825599453,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000107.wav,0,0.04470422,0,7.751541614532471,0,-0.23432117902986782,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000108.wav,0,0.06118298,0,7.7486179828643795,0,-0.6767054568277198,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000109.wav,0,0.038200226,0,7.3100227355957035,0,-0.35788299099859877,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000110.wav,0,0.042304035,0,6.930502414703369,0,-0.9060086084086727,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000111.wav,0,0.10937116,1,11.736951065063476,1,-0.06179740141973422,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000112.wav,0,0.0788507,1,11.078482627868652,0,-0.33955775319001535,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000113.wav,0,0.05904738,0,10.060561752319336,0,-0.1882082229855122,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000114.wav,0,0.0404969,0,7.150823783874512,0,-1.3125442821450992,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000115.wav,0,0.055913206,0,8.749608421325684,0,-0.9323193290439011,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000116.wav,0,0.033588942,0,6.681910419464112,0,-1.2726161440826624,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000117.wav,0,0.03766166,0,6.344290924072266,0,-1.2956002912646927,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000118.wav,0,0.06297849,0,8.989649963378906,0,-0.20322605246467162,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000119.wav,0,0.048002705,0,8.051041412353516,0,-0.9873663090903282,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000120.wav,0,0.09901278,1,10.666723251342773,0,-0.14143951353446838,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000121.wav,0,0.044631615,0,8.008884620666503,0,-0.650631197090461,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000122.wav,0,0.09220101,1,10.426558113098144,0,-0.39323202000490376,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000123.wav,0,0.06213836,0,8.961402797698975,0,0.22417790354826117,1
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000124.wav,0,0.039833434,0,8.56283016204834,0,-0.7923627146485268,0
/Users/jc/Dropbox/dplyr-tutorial-master/GSDS/lecture_jct/lecture_slides/data/hazelnut/soundData/ToyCar/test/normal_id_02_00000125.wav,0,0.03226863,0,7.794142055511474,0,-0.6755469272991643,0
